isco_code,occupation,task,vector,difficulty_threshold,time_weight_pct,machine_credit_2026
2411-tax,Tax accountants and preparers,Prepare or assist in preparing simple to complex tax returns for individuals or small businesses.,C_R,0.66,13.7,0.69
2411-tax,Tax accountants and preparers,"Review financial records, such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.",C_R,0.58,13.5,0.808
2411-tax,Tax accountants and preparers,"Prepare and review federal, state, and local tax returns using complete client records and substantiation files.",C_R,0.58,9.1,0.808
2411-tax,Tax accountants and preparers,Apply due-diligence requirements for refundable credits and document compliance with preparer checklists.,C_R,0.58,9.1,0.808
2411-tax,Tax accountants and preparers,"Analyze tax positions, deductions, and credits to ensure filings align with current statutory guidance.",C_G,0.6,9.1,0.44
2411-tax,Tax accountants and preparers,Reconcile trial balances to tax workpapers and resolve book-to-tax adjustments before submission deadlines.,C_R,0.58,9.1,0.808
2411-tax,Tax accountants and preparers,Respond to tax authority notices and support clients through audit-document requests and representation steps.,C_G,0.66,9.1,0.327
2411-tax,Tax accountants and preparers,"Estimate quarterly tax payments and advise clients on withholding, cash-flow, and penalty-avoidance planning.",C_G,0.6,9.1,0.44
2411-tax,Tax accountants and preparers,"Maintain engagement documentation for return-signoff, preparer review, and quality-control procedures.",C_R,0.43,9.1,0.933
2411-tax,Tax accountants and preparers,"Monitor annual tax-law updates and update preparation workflows, templates, and client questionnaires.",C_R,0.58,9.1,0.808
2412-retirement,Retirement and estate planners,"Interview clients to determine their current income, expenses, insurance coverage, tax status, financial objectives, risk tolerance, or other information needed to develop a financial plan.",C_G,0.6,14.6,0.44
2412-retirement,Retirement and estate planners,Analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,C_G,0.7,11.7,0.261
2412-retirement,Retirement and estate planners,"Review clients' accounts and plans regularly to determine whether life changes, economic changes, environmental concerns, or financial performance indicate a need for plan reassessment.",C_G,0.6,11.3,0.44
2412-retirement,Retirement and estate planners,"Manage client portfolios, keeping client plans up-to-date.",C_G,0.6,13.0,0.44
2412-retirement,Retirement and estate planners,"Recommend to clients strategies in cash management, insurance coverage, investment planning, or other areas to help them achieve their financial goals.",C_G,0.7,11.3,0.261
2412-retirement,Retirement and estate planners,Building and maintaining a client base.,C_R,0.43,7.6,0.933
2412-retirement,Retirement and estate planners,"Setting financial objectives, and developing and implementing strategies for achieving the financial objectives.",C_G,0.7,7.6,0.261
2412-retirement,Retirement and estate planners,Arranging to buy and sell stocks and bonds for clients.,C_G,0.43,7.6,0.754
2412-retirement,Retirement and estate planners,"Monitoring investment performance, and reviewing and revising investment plans based on modified needs and changes in markets.",C_G,0.6,7.6,0.44
2412-retirement,Retirement and estate planners,Recommending and arranging insurance cover for clients.,C_G,0.6,7.6,0.44
2424-instructional,Instructional designers,"Plan and conduct teacher training programs and conferences dealing with new classroom procedures, instructional materials and equipment, and teaching aids.",C_G,0.48,14.0,0.673
2424-instructional,Instructional designers,"Recommend, order, or authorize purchase of instructional materials, supplies, equipment, and visual aids designed to meet student educational needs and district standards.",C_G,0.52,13.4,0.599
2424-instructional,Instructional designers,"Research, evaluate, and prepare recommendations on curricula, instructional methods, and materials for school systems.",C_G,0.7,12.8,0.261
2424-instructional,Instructional designers,"Analyze performance data to determine effectiveness of instructional systems, courses, or instructional materials.",C_G,0.6,10.4,0.44
2424-instructional,Instructional designers,Identifying training needs and requirements of individuals and organizations.,C_G,0.6,18.2,0.44
2424-instructional,Instructional designers,Setting human resource development objectives and evaluating learning outcomes.,C_G,0.6,10.4,0.44
2424-instructional,Instructional designers,"Preparing and developing instructional training material and aids such as handbooks, visual aids, online tutorials, demonstration models, and supporting training reference documentation.",C_G,0.7,10.4,0.261
2424-instructional,Instructional designers,"Designing, coordinating, scheduling and conducting training and development programs that can be delivered in the form of individual and group instruction, and facilitating workshops, meetings…",C_G,0.55,10.4,0.54
2434-presales,ICT pre-sales & solutions engineers,Negotiate prices or terms of sales or service agreements.,C_G,0.6,10.5,0.44
2434-presales,ICT pre-sales & solutions engineers,Prepare and submit sales contracts for orders.,C_R,0.43,10.5,0.933
2434-presales,ICT pre-sales & solutions engineers,Visit establishments to evaluate needs or to promote product or service sales.,C_G,0.6,10.3,0.44
2434-presales,ICT pre-sales & solutions engineers,Create sales or service contracts for products or services.,C_G,0.6,10.3,0.44
2434-presales,ICT pre-sales & solutions engineers,Contact new or existing customers to discuss how specific products or services can meet their needs.,C_G,0.6,11.7,0.44
2434-presales,ICT pre-sales & solutions engineers,Identify resale opportunities and support them to achieve sales plans.,C_G,0.6,9.9,0.44
2434-presales,ICT pre-sales & solutions engineers,"Soliciting orders and selling goods to retail, industrial, wholesale and other establishments.",C_G,0.55,7.3,0.54
2434-presales,ICT pre-sales & solutions engineers,"Selling technical equipment, supplies and related services to business establishments or individuals.",C_G,0.55,7.3,0.54
2434-presales,ICT pre-sales & solutions engineers,Updating customer records and preparing sales reports.,C_R,0.43,7.3,0.933
2434-presales,ICT pre-sales & solutions engineers,"Arranging delivery of goods, installation of equipment and the provision of services.",C_R,0.43,7.3,0.933
2434-presales,ICT pre-sales & solutions engineers,Reporting customers' reactions and requirements to manufacturers.,C_R,0.43,7.3,0.933
2512-mobile,Mobile application developers,Analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,C_G,0.6,9.0,0.44
2512-mobile,Mobile application developers,"Develop or direct software system testing or validation procedures, programming, or documentation.",C_G,0.48,11.2,0.673
2512-mobile,Mobile application developers,"Modify existing software to correct errors, adapt it to new hardware, or upgrade interfaces and improve performance.",C_G,0.55,9.4,0.54
2512-mobile,Mobile application developers,"Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcomes and consequences of design.",C_G,0.7,7.7,0.261
2512-mobile,Mobile application developers,"Consult with customers or other departments on project status, proposals, or technical issues, such as software system design or maintenance.",C_G,0.6,8.5,0.44
2512-mobile,Mobile application developers,"Researching, analyzing and evaluating requirements for software applications and operating systems.",C_G,0.7,14.0,0.261
2512-mobile,Mobile application developers,Consulting with engineering staff to evaluate interface between hardware and software.,C_G,0.6,6.7,0.44
2512-mobile,Mobile application developers,"Assessing, developing, upgrading and documenting maintenance procedures for operating systems, communications environments and applications software.",C_G,0.6,6.7,0.44
2512-mobile,Mobile application developers,Develop mobile app features for iOS and/or Android using platform SDKs and secure API integrations.,C_G,0.6,6.7,0.44
2512-mobile,Mobile application developers,"Optimize app startup time, memory usage, and battery performance across device profiles.",C_G,0.6,6.7,0.44
2512-mobile,Mobile application developers,"Implement offline sync, push notifications, and background processing with reliability safeguards.",C_G,0.6,6.7,0.44
2512-mobile,Mobile application developers,"Integrate analytics, crash reporting, and feature flags for iterative release management.",C_G,0.55,6.7,0.54
2519-embedded,Embedded systems developers,Monitor functioning of equipment to ensure system operates in conformance with specifications.,C_R,0.43,12.4,0.933
2519-embedded,Embedded systems developers,Analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,C_G,0.6,12.4,0.44
2519-embedded,Embedded systems developers,Operate computer-assisted engineering or design software or equipment to perform electronics engineering tasks.,C_G,0.6,12.1,0.44
2519-embedded,Embedded systems developers,"Develop or direct software system testing or validation procedures, programming, or documentation.",C_G,0.48,17.0,0.673
2519-embedded,Embedded systems developers,"Confer with systems analysts, engineers, programmers and others to design systems and to obtain information on project limitations and capabilities, performance requirements and interfaces.",C_G,0.6,11.4,0.44
2519-embedded,Embedded systems developers,Installing software and hardware and configuring operating system software in preparation for testing.,C_R,0.58,9.2,0.808
